,Ridge_ensemble
1714,2.2973217370744
1715,1.9122455962285756
1716,1.9035786530652508
1717,1.9253285074305153
1718,1.7397611536455746
1719,1.7972270846591454
1720,1.791722052207787
1721,2.0806649058973905
1722,2.4092033306916476
1723,2.430382134224163
1724,2.5703226316790673
1725,2.6008541611446088
1726,1.8264974194985908
1727,2.272422053387831
1728,2.5214161060484925
1729,3.3566937374669994
1730,4.610249933987598
1731,5.577227451390231
1732,5.7399187018813365
1733,6.0569311523339895
1734,6.103148156418325
1735,5.163687800574598
1736,4.636456101529792
1737,4.3052233411774
1738,3.962962667364897
1739,3.919404239349681
1740,3.9893163098128266
1741,4.079841980134498
1742,4.098377771878275
1743,4.443611987984263
1744,4.812390667307432
1745,4.0197627621377485
1746,4.123288852460296
1747,4.324329455766065
1748,4.445502579843678
1749,4.630427541323585
1750,4.839370960139541
1751,4.925105844256187
1752,4.914723454829346
1753,4.837613585682289
1754,4.223614276144104
1755,3.7064615824824845
1756,3.5131681393125707
1757,3.471132497411622
1758,3.849744728400796
1759,4.315937400239367
1760,3.972937891620111
1761,2.8642633525071353
1762,2.1875270850967357
1763,2.3311992970785287
1764,3.2619967873759426
1765,3.2317453105687513
1766,3.499596646717797
1767,3.9205512551881476
1768,3.738036851401202
1769,3.6643802938872447
1770,4.323326756939935
1771,4.632701306692559
1772,4.753378631318184
1773,4.877535064295534
1774,4.811214417331371
1775,4.534791073586443
1776,4.097922152533785
1777,4.231894852684283
1778,4.211470248060119
1779,4.223834677311128
1780,4.3014808355010326
1781,4.4218340435326
1782,3.7942894851451947
1783,3.1824590658078007
1784,2.8678729228663715
1785,2.3759110297632704
1786,2.2926655657665576
1787,2.357145592916834
1788,2.1074938026146977
1789,1.877057956341247
1790,2.192448198982615
1791,2.150704279242981
1792,2.5408010023492764
1793,3.4168106478667637
1794,3.0661485953774026
1795,3.096631653979046
1796,3.378692727432572
1797,3.684850332579535
1798,3.07309700974885
1799,3.130908434759066
1800,3.312910109084713
1801,3.6888898876219316
1802,4.016438586301371
1803,4.201861728355201
1804,4.181191561574813
1805,3.9411233293317
1806,3.502624217135186
1807,3.029423197681525
1808,2.705655942579604
1809,2.446238353808796
1810,2.347253100593014
1811,2.402598901073892
1812,2.0868381644104543
1813,1.9743626810960173
1814,1.770498674396186
1815,1.6291675686718814
1816,1.7520795108503227
1817,1.776496246782047
1818,1.8161918674045987
1819,1.987146615666949
1820,2.1637504569853507
1821,2.010303042848018
1822,2.277072579503946
1823,2.309147630679884
1824,2.33257493781409
1825,3.3326609286230457
1826,4.770902041358824
1827,5.481534392634346
1828,6.171137819272997
1829,6.220587848468249
1830,5.754731815060033
1831,4.911073373050479
1832,3.781085311907572
1833,3.252891717522192
1834,3.1233830125107507
1835,2.9833817044330546
1836,2.968714367740809
1837,2.8820075860534735
1838,2.740873052277863
1839,2.3023963881932143
1840,2.575331524041129
1841,2.8033805993552825
1842,2.9813494730250873
1843,3.0981166570178855
1844,3.149137149452622
1845,3.5892830233957027
1846,4.420071375960648
1847,5.211322938393165
1848,4.766879972587143
1849,4.920027373341209
1850,5.066211610660676
1851,5.646025309137782
1852,6.7960571225239885
1853,6.390775514439783
1854,5.834417804443396
1855,5.24116218442048
1856,4.857989808135068
1857,4.62469376457462
1858,4.352118173253357
1859,4.394232993207635
1860,4.200042930590537
1861,4.153226439461402
1862,4.285741422944054
1863,3.7583964425384613
1864,3.792548249857261
1865,3.46807531531195
1866,3.040213856867715
1867,3.1725873533214806
1868,3.5258214945881226
1869,4.297009751044963
1870,4.723067194772462
1871,4.647476810370127
1872,4.0812589065318585
1873,4.030049517340592
1874,4.9191587717318805
1875,6.44334843097325
1876,7.019241840043369
1877,6.219173366406132
1878,4.767259057464836
1879,4.287698465887455
1880,3.7255323258585467
1881,3.0873446179241983
1882,3.25309137557209
1883,3.0397822570079738
1884,2.9996485243519277
1885,2.7351966967767942
1886,2.460304042120515
1887,2.3438847017953233
1888,1.8921039582327785
1889,2.0296139637024013
1890,2.154952777712765
1891,2.3939534630490025
1892,2.1868797246135476
1893,2.038079802563321
1894,1.9697682830103194
1895,2.1674473524738134
1896,2.629327817692019
1897,4.01861535023295
1898,4.894980287951297
1899,6.434541984383593
1900,6.630713315561399
1901,6.447647612908822
1902,5.902701658466313
1903,5.043674695767877
1904,4.004905111359633
1905,3.6082585036640045
1906,3.3357373340912053
1907,3.060526558704205
1908,2.986567002293185
1909,2.586286242987021
1910,2.4991836197151374
1911,2.5966932497043755
1912,2.4292111261888207
1913,2.3832925289273144
1914,2.3606547820829267
1915,2.630241095811271
1916,2.780104968124258
1917,3.2904093116546314
1918,4.018662247381889
1919,4.5373123075124635
1920,4.703483783531066
1921,5.234169780590448
1922,6.509553076949564
1923,7.324508348619014
1924,7.300061899607785
1925,7.125256513579201
1926,6.416706761964692
1927,5.510918782652834
1928,5.216326885928543
1929,4.884292819010909
1930,4.839695537548066
1931,4.255483855482884
1932,3.728212316450613
1933,3.3800724429795745
1934,3.2330232775481815
1935,3.0524570479569455
1936,3.201508201850383
1937,3.401630885127756
1938,3.7236778763430554
1939,3.5322940443581494
1940,3.8057929679432663
1941,3.9782686540608707
1942,4.762810468808607
1943,4.790999999277033
1944,4.827168803772162
1945,6.041287747234188
1946,7.395052734072894
1947,7.5307725692471825
1948,7.2733521841154065
1949,6.945453705687286
1950,6.381152973263671
1951,5.795440494547769
1952,4.705600126239286
1953,4.101238227037257
1954,3.717004272109558
1955,3.1782401820107533
1956,2.869378580277175
1957,2.134961513381235
1958,1.8002328010704238
1959,1.952236138749423
1960,2.1090917451325533
1961,2.1961775584776175
1962,2.045670053154658
1963,1.7476307386723722
1964,1.4717336895254198
1965,1.416364802816982
1966,2.0516015909193666
1967,2.830878794471255
1968,3.6485029679420844
1969,4.387077477277039
1970,5.26444415988308
1971,5.661299749182157
1972,5.9077511760906845
1973,6.403303646499566
1974,6.328079586662035
1975,5.976840347177704
1976,5.021635144459882
1977,4.095678863729299
1978,3.217296840058683
1979,2.4849865685413874
1980,2.1018194086456443
1981,1.8646835192863627
1982,1.417159344574586
1983,1.5113855952203563
1984,1.3620916827679475
1985,1.3851998434314683
1986,1.8160651169728403
1987,2.0903901488068204
1988,2.298487883990311
1989,2.3246016033090644
1990,2.091556752435924
1991,2.1860801310988336
1992,2.916039855027836
1993,3.787304431032278
1994,4.463969751551124
1995,4.840715482729122
1996,5.035611341715942
1997,4.877945687475322
1998,4.534461498585532
1999,4.27422020471618
2000,3.586815026520324
2001,3.2066558583264024
2002,3.160434936615373
2003,3.0874599086766343
2004,2.891844803202603
2005,3.0466414323668314
2006,3.8133650667281085
2007,4.018734019539633
2008,4.221650554785764
2009,4.7064828380399835
2010,4.773765845629449
2011,4.679212273689069
2012,4.806217047038938
2013,5.061653889112195
2014,5.508268558885863
2015,6.099267856086021
2016,6.659950493338272
2017,7.176973265074188
2018,7.876297067559072
2019,8.363058415532766
2020,8.130361875554096
2021,8.116723402765233
2022,8.141510682648482
2023,8.08033543256931
2024,7.468231751920655
2025,7.59757279217126
2026,7.4769110626011805
2027,7.444976567095482
2028,7.292133883537632
2029,6.37211699798713
2030,6.088586730945375
2031,6.096688029748691
2032,6.129576582797831
2033,5.8579288265769485
2034,6.482127331389529
2035,5.756262973094393
2036,5.576258318705442
2037,5.534627300945726
2038,6.054600063318684
2039,6.386442914036325
2040,6.095689354810139
2041,6.475317457455178
2042,6.377823477242445
2043,6.521536033997238
2044,6.434723561938905
2045,5.957983639993758
2046,5.297358730434828
2047,4.693104902781512
2048,4.234289991884969
2049,3.226764087699396
2050,2.5975878400927375
2051,2.347738904026401
2052,2.811852865100508
2053,3.3333590864280187
2054,3.2260726685735257
2055,3.2518475023216062
2056,3.5562211098318013
2057,3.7066498483777033
2058,3.7736944226245397
2059,3.6567054553866134
2060,3.7336772257933983
2061,3.834256468862521
2062,4.517817447299916
2063,4.572813381872041
2064,4.933300245111766
2065,5.4376699876488415
2066,5.7714573656859205
2067,5.383680479254696
2068,5.198547018050366
2069,4.9861250512753
2070,4.171278464198361
2071,3.4722565462354895
2072,2.8041409920267792
2073,2.3936678169579793
2074,2.6458830610786244
2075,2.776273874253404
2076,2.992395650232513
2077,3.1138234385281467
2078,2.7974922161068676
2079,2.1217299797704063
2080,2.065835920855111
2081,2.262989162730997
2082,2.945713879401737
2083,2.8958636426941653
2084,2.7006735812964173
2085,2.272584069542809
2086,1.9113221170640942
2087,2.295415164885817
2088,3.097053546447784
2089,4.112395214086606
2090,4.877188664100673
2091,4.993033939344857
2092,5.057450263870114
2093,4.814093624897538
2094,4.827710499124993
2095,4.675948757715158
2096,3.7205428773183264
2097,2.6577001986842848
2098,2.2375402031465876
2099,1.951305296705275
2100,1.9254582969770322
2101,1.9161065845383103
2102,1.8833806430628188
2103,1.8919932186956636
2104,1.8699047862976692
2105,1.7904737107014568
2106,1.9024779172986839
2107,2.1653397980221376
2108,1.8094781420850432
2109,2.238961418245143
2110,2.708044601165848
2111,3.0206222508761162
2112,4.124122969463338
2113,5.827167728325465
2114,7.179943465028902
2115,7.519288131044341
2116,7.661985106782021
2117,7.6188816416810035
2118,6.819246929206454
2119,6.011144272520836
2120,4.313469648609019
2121,3.423340029970165
2122,2.8880019948114284
2123,2.616414961929541
2124,2.5451093317207967
2125,1.9492936576942235
2126,1.840001997236072
2127,1.625329824029747
2128,1.4349370010505877
2129,1.4486148867510718
2130,1.5349403116852
2131,1.5200908483187003
2132,1.6382027153124459
2133,1.6452186895511667
2134,1.9452353409036407
2135,2.7185861477205684
2136,3.0993675072342377
2137,4.683344618706996
2138,6.317934725037237
2139,6.400236935091113
2140,6.4646424403142575
2141,6.89820889752997
2142,6.277084738914024
2143,5.551975521166244
2144,4.538113404548761
2145,3.610394116347071
2146,2.644032651625607
2147,2.0594455655061936
2148,2.072612236265525
2149,1.7014634626892495
2150,1.7387167836247035
2151,1.5052137781449986
2152,1.9114954823182886
2153,2.111311411664888
2154,2.106733673547864
2155,2.696947380641316
2156,2.638805109614844
2157,2.0837805519042023
2158,1.629037809430681
2159,1.811671331046647
2160,3.2949664965088727
2161,4.35538165796409
2162,4.482585557955769
2163,4.7586189232972425
2164,5.163276239911894
2165,5.1831254735706676
2166,5.03546833444289
2167,5.273717317898826
2168,5.200336395852465
2169,5.080414380815456
2170,4.782574100116376
2171,4.705852183025062
2172,4.796883694280909
2173,4.162576309279128
2174,4.293288142491645
2175,4.66267375518122
2176,4.6057800337064805
2177,4.54222353770989
2178,4.5313846758811405
2179,4.203096317994157
2180,4.3579694202663095
2181,4.649834526085115
2182,4.810242945846481
2183,4.885632131735045
2184,4.922503998683364
2185,5.20306599015986
2186,5.252117193496597
2187,5.6261939897223465
2188,5.492885654581508
2189,5.114381803747262
2190,4.451554729757524
2191,4.449112986105515
2192,4.230274762561976
2193,3.1248094134350812
2194,2.825227207363856
2195,2.4653095271708376
2196,2.321162908759127
2197,2.3125769302520727
2198,2.070999295993384
2199,2.1026957028114097
2200,1.9447392419745206
2201,2.224539218101481
2202,2.951674683111538
2203,3.1374760452055597
2204,3.4206581740879765
2205,3.6241963724876127
2206,3.819465527641841
2207,4.349282732527745
2208,4.422725361265916
2209,4.374440513980836
2210,4.6807079699780285
2211,5.991864132149475
2212,7.051474950555013
2213,7.565831312073556
2214,7.109726913856303
2215,7.30845710338129
2216,6.657238516228491
2217,6.076966200287138
2218,5.671027187114484
2219,5.040132892933197
2220,4.814557539885959
2221,4.588155437110896
2222,4.095720081718894
2223,3.685102752626688
2224,3.2320567892184653
2225,3.2747995458258687
2226,3.1126030233131807
2227,3.2141305918080585
2228,3.3383562590787017
2229,4.00831797579863
2230,4.611246519511484
2231,4.893896138223887
2232,4.854274979492644
2233,5.147526905708789
2234,6.619443810479643
2235,7.354829730333822
2236,7.557844996262187
2237,7.410622817691813
2238,6.065748587111883
2239,5.323677155389092
2240,4.78330189376003
2241,4.903369712353926
2242,3.465963810347967
2243,2.6778859907888983
2244,2.6276526162122016
2245,2.385086664190495
2246,2.498053638949716
2247,2.08513822395426
2248,2.485088342771971
2249,2.4054864619196685
2250,2.391366339201557
2251,2.201938582734577
2252,2.461732117101718
2253,2.3833817245384474
2254,2.3046977185380326
2255,2.3194595148517214
2256,3.2497991930405647
2257,3.6492745085162244
2258,3.798271532255525
2259,4.485122403258209
2260,4.97091259339963
2261,5.253180188751539
2262,4.477229148191826
2263,3.8510215440899898
2264,3.1612937498964486
2265,2.846626352029488
2266,2.7029124085528693
2267,2.6663414260965728
2268,2.6651817388259733
2269,2.6243194656257605
2270,2.3772614389568525
2271,2.5251587052473385
2272,2.767583426859632
2273,2.89036708288398
2274,2.5269091705649696
2275,2.299621208630993
2276,2.5207934442017583
2277,2.6525229386389135
2278,3.276448073120341
2279,3.4972943603021336
2280,3.8013750971123246
2281,4.232681189075508
2282,4.6217245324407985
2283,4.801080659339054
2284,4.560573276958344
2285,4.572043420707477
2286,4.998561874883599
2287,4.881151334836481
2288,4.265665577727867
2289,3.3016691768674953
2290,2.6554409663101923
2291,2.2012049242613982
2292,1.8852369693913618
2293,2.030366457194004
2294,1.968290678278748
2295,2.085126728348028
2296,2.2954791267484556
2297,2.5400690372312047
2298,2.8871041691730976
2299,2.7299456155292727
2300,2.827281011927929
2301,2.6278587271698743
2302,2.674425224579574
2303,2.571044266679774
2304,2.621106528153085
2305,3.441408800108272
2306,4.473269951741733
2307,5.434875351940933
2308,6.211322010094863
2309,6.693269980449008
2310,6.234049780474198
2311,5.182787938404413
2312,4.219422870160454
2313,3.342786368794009
2314,2.581745095402474
2315,1.978030920358929
2316,1.7641924646917033
2317,1.7045170998090682
2318,1.8371297826354143
2319,2.1195022985545795
2320,2.1687952569678557
2321,2.056659995148944
2322,2.079554783281682
2323,2.4890719636466745
2324,2.4144549165582934
2325,1.8837540313513332
2326,2.323920545956497
2327,3.2736538932415042
2328,3.5221002509697183
2329,4.110986364002228
2330,4.246132161710323
2331,4.534058998090684
2332,4.658983780001833
2333,4.2765468335404355
2334,4.1053873084916
2335,3.6660490170737354
2336,3.4308890229447573
2337,2.9421064842421134
2338,2.4563680650725037
2339,1.9731926993698061
2340,2.0647071000972517
2341,2.14037512830899
2342,2.6093151233093512
2343,2.295881221054628
2344,2.5305872442689683
2345,2.5949647491065244
2346,2.624700885123149
2347,2.573128948691136
2348,2.3516003481235384
2349,2.618386815979326
2350,2.634982644325264
2351,3.0016148263029843
2352,3.1915944079958503
2353,3.294770482165535
2354,3.635297053957885
2355,3.8945374362545513
2356,4.023291775080133
2357,4.472756497600195
2358,4.223297233896837
2359,3.954077761572991
2360,3.587688180025831
2361,2.9559741712787413
2362,2.6443824007006698
2363,2.3211867966935893
2364,2.2372475164092887
2365,2.382348643512262
2366,2.762484832434623
2367,2.6557402546879283
2368,2.9121761640793977
2369,2.9090896620290443
2370,2.7686238833059997
2371,2.8258803059374
2372,2.921920436798113
2373,3.152238478927512
2374,3.590979823962819
2375,4.1936497359633504
2376,4.2228644888032605
2377,4.669772862658471
2378,6.230223524788209
2379,7.853978513279818
2380,8.046588197710983
2381,8.08276945841034
2382,7.374589216802066
2383,6.706652690276285
2384,5.6863702587501015
2385,5.288671921337998
2386,4.746709025776842
2387,4.842954241353389
2388,4.468501947808088
2389,3.9147747298105453
2390,3.5178723537809176
2391,3.4957667154608307
2392,3.437885518192231
2393,3.160068766851677
2394,3.0491621122029136
2395,3.06471995712402
2396,3.592010679605327
2397,4.116227592752711
2398,5.005908580550152
2399,5.5934786513510515
2400,5.423497142726321
2401,5.409398281673488
2402,6.100181956185969
2403,7.038942449847834
2404,7.134414301740828
2405,6.915905028648683
2406,6.518376340765442
2407,6.193574615818003
2408,5.855500660944925
2409,5.990850487568091
2410,5.489867970236132
2411,5.169028484750299
2412,4.539237467895937
2413,4.090202901457918
2414,4.043675129366079
2415,3.5624352551045013
2416,3.2876515026219146
2417,3.110670261180944
2418,2.986943927003175
2419,3.301690075645986
2420,3.302937129925673
2421,4.120821163501085
2422,5.215195650920114
2423,5.464117938373676
2424,5.007901585938137
2425,4.677334455489497
2426,5.214861931003379
2427,6.091340372579399
2428,6.603096998848767
2429,6.405585583795467
2430,6.099885929447977
2431,5.532541338863604
2432,5.157120352061115
2433,4.928038679387726
2434,4.966768276038311
2435,4.963299571538384
2436,4.824730673763751
2437,4.750845065755496
2438,4.723669999556532
2439,4.735635637651024
2440,4.638443462570581
2441,4.687772453183705
2442,4.189340472850779
2443,4.152783758290498
2444,4.876897969763089
2445,4.980065567161398
2446,4.713566703148002
2447,3.9511741899196884
2448,3.3701659425399004
2449,3.541301460616547
2450,4.294927928843491
2451,4.376096351058814
2452,4.415908316608336
2453,3.9508176092074776
2454,3.2205198459855384
2455,2.711685265662953
2456,1.9825285899049712
2457,1.627824041008982
2458,1.9789747686899954
2459,2.3788541239233565
2460,2.5912029361823494
2461,3.3964353193160863
2462,3.570040718895925
2463,3.748704487639433
2464,4.078473498813049
2465,4.528806795594102
2466,4.6718809112262125
2467,4.173834833610027
2468,2.780113555674827
2469,2.776207901658443
2470,2.101832041766807
2471,2.665201721991874
2472,3.1856228893463117
2473,3.613483834143345
2474,3.7240559502783728
2475,3.0059053880695643
2476,2.6661401148680715
2477,2.3037408033052107
2478,3.1592740855002535
2479,2.8834806193689424
2480,2.573785189681928
2481,2.37338615342725
2482,2.012062136572889
2483,1.6942616996681923
2484,1.7663673940970637
2485,1.8012162070267759
2486,1.977343142635028
2487,2.133300741625031
2488,3.025125379878763
2489,2.989771777743986
2490,3.000817992860759
2491,3.5059280119470224
2492,3.69497509354275
2493,3.653814013206398
2494,3.35423953316964
2495,2.851994078785591
2496,2.9940906411547696
2497,3.2509494850472387
2498,3.505257299729469
2499,3.882898648742798
2500,4.617829586803482
2501,4.536889265135075
2502,4.33046730585613
2503,3.619212879690021
2504,3.34897492269991
2505,2.9485200282294572
2506,2.8258576187564968
2507,2.5939488309646963
2508,2.1893751167213455
2509,2.4005337411528807
2510,2.593498441259185
2511,2.6214961441690194
2512,2.4797140977118683
2513,2.361559035087932
2514,2.339983873969266
2515,2.282078315110787
2516,2.6055611103103504
2517,2.7806101509427865
2518,3.225837536741057
2519,3.614344503000809
2520,3.9748149173558875
2521,4.991107233996583
2522,6.406226626880114
2523,7.232994400528998
2524,7.276300305128193
2525,7.183657069965053
2526,6.768031220186137
2527,5.32184516864095
2528,4.5385011181879795
2529,4.336941847417108
2530,3.7164704278341674
2531,3.4495406702265052
2532,3.342046521023828
2533,3.2495686303706903
2534,3.005644073816002
2535,3.2676713842197627
2536,3.412800805238449
2537,3.9554773735071262
2538,3.665448530700918
2539,3.617275468451813
2540,3.8905442548937192
2541,4.60669889505436
2542,5.315609118355659
2543,5.554866553411749
2544,5.303696607442992
2545,5.638295019604965
2546,5.953228199785029
2547,6.788255874299081
2548,6.9427426885747625
